mine_id,injury_body_part,injury_classifiation,injury_count,injury_days_lost,injury_nature,injury_source
1202394,Back,Days away from work only,1,11,"Sprain, strains",Boilers
1202394,Elbow,Days away AND restricted activity,1,5,"Joint, tendon, or muscle inflammation or irritation","Mine jeep, kersey, jitney (rail & nonrail), S&S tractor"
1202394,Back,Days away from work only,1,196,"Sprain, strains","Conductors, electric cables and trolley poles"
1202394,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
1202394,Upper arm,Days away AND restricted activity,1,30,"Sprain, strains",Blocking
1202394,Knee,Days away from work only,1,135,"Sprain, strains","Mine floor, bottom, footwall"
1202394,Back,Days away from work only,1,140,"Sprain, strains",Metal covers and guards
1202394,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
1202418,Ankle,Days of restricted activity only,1,0,"Sprain, strains","Mine floor, bottom, footwall"
1202418,Ankle,Days away from work only,1,6,"Sprain, strains","Mine floor, bottom, footwall"
1202418,Hand,Days away AND restricted activity,1,5,"Fracture, chip",Drill steel (all kinds)
1202418,Back,Days away AND restricted activity,1,4,"Contusion, bruise","Caving rock, coal, ore, waste"
1202418,Knee,Days away AND restricted activity,1,26,"Sprain, strains","Mine floor, bottom, footwall"
1202418,Back,Days of restricted activity only,1,0,"Sprain, strains",Metal covers and guards
1202418,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1202418,Upper arm,Days away AND restricted activity,1,75,"Sprain, strains","Conductors, electric cables and trolley poles"
1202418,Knee,Days away AND restricted activity,1,19,"Sprain, strains","Mine floor, bottom, footwall"
1202418,Elbow,Days of restricted activity only,1,0,"Joint, tendon, or muscle inflammation or irritation",Underground mining machines
1202418,Hand,Days away AND restricted activity,1,35,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1202418,Hand,Days of restricted activity only,1,0,"Fracture, chip","Crowbar, pry bar"
1202418,"Face, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1202418,Finger(s),Days of restricted activity only,1,0,Dislocation,Drill steel (all kinds)
1202418,Ankle,Days of restricted activity only,1,0,"Sprain, strains","Conductors, electric cables and trolley poles"
1202418,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
1202418,Upper arm,Days of restricted activity only,1,0,"Sprain, strains",Belt conveyors
1202418,Back,Days of restricted activity only,1,0,"Sprain, strains",Electrical apparatus NEC
1202422,Shoulder(s),Days away from work only,1,10,"Sprain, strains","Floor, walking surface"
1202422,Upper arm,Days away from work only,1,75,"Sprain, strains",Surface mining machines
1202422,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1202422,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Scratches, abrasions (superficial wounds)","Metal NEC (pipe, wire, nails, manhole covers)"
1202437,"Head, multiple",Days away from work only,1,4,"Cut, laceration, puncture","Broken rock, coal, ore, waste"
1202445,Hand,Days away from work only,1,2,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
1202445,Ankle,Days of restricted activity only,1,0,"Sprain, strains",Boilers
1202457,Back,Days away from work only,1,4,"Cut, laceration, puncture",Surface mining machines
1202460,Nose,Days away AND restricted activity,1,2,"Fracture, chip",Wrench
1202465,Foot (not ankle or toes),Days of restricted activity only,1,0,"Fracture, chip",Steel rail (all sizes)
1300014,Ankle,Days of restricted activity only,1,0,"Sprain, strains","Mine floor, bottom, footwall"
1300032,Back,Days of restricted activity only,1,0,"Fracture, chip",Ground
1300049,Toe(s),"Permanent disability, partial or total",1,75,Amputation or enucleation,"Milling, cleaning plant, & breaker machines"
1300049,Knee,Days of restricted activity only,1,0,"Sprain, strains",Steps
1300058,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Surface mining machines
1300058,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Other injury, NEC",Coal & petroleum products NEC
1300063,Lower leg,Days of restricted activity only,1,0,Burn or scald (heat),Mechanical power transmission apparatus NEC
1300063,Hips,Days of restricted activity only,1,0,"Sprain, strains",Bodily motion
1300097,Back,Days of restricted activity only,1,0,"Sprain, strains",Boilers
1300097,Finger(s),"Permanent disability, partial or total",1,0,Amputation or enucleation,"Pumps, fans, compressors, engines, turbines, NEC"
1300097,"Leg, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Power saw
1300097,Multiple parts,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
1300097,Hand,"Occupational illness, (NOT 1-6)",1,0,Dermatitis,"Miscellaneous, NEC"
1300097,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Boilers
1300120,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
1300125,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
1300150,Ankle,All other cases (inc. 1st aid),1,0,"Sprain, strains",Ground
1300193,Ear(s) external,Days away from work only,1,2,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1300194,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Abrasive stone or wheel grinder, buffer, polisher, waxer"
1300434,Lower leg,Days of restricted activity only,1,0,"Fracture, chip","Milling, cleaning plant, & breaker machines"
1300434,Shoulder(s),Days away AND restricted activity,1,99,"Sprain, strains","Mine jeep, kersey, jitney (rail & nonrail), S&S tractor"
1300434,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Pulverized mineral
1300686,Shoulder(s),Days away AND restricted activity,1,2,"Unclassified, not determined","Milling, cleaning plant, & breaker machines"
1300733,"Leg, NEC",Days away from work only,1,95,"Fracture, chip","Floor, walking surface"
1301617,Finger(s),Days of restricted activity only,1,0,"Fracture, chip",Wrench
1301617,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
1301617,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Pulverized mineral
1301617,Lower leg,Days of restricted activity only,1,0,"Cut, laceration, puncture","Floor, walking surface"
1301617,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Metal covers and guards
1302033,Upper arm,Days of restricted activity only,1,0,"Sprain, strains",Pallets
1302051,Eye(s) (inc. optic nerve & vision),Days away from work only,1,128,"Other injury, NEC","Metal NEC (pipe, wire, nails, manhole covers)"
1302061,Multiple parts,"Death, fatal",1,0,Multiple injuries,Storage tanks and bins
1302061,Foot (not ankle or toes),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
1302062,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,"Metal NEC (pipe, wire, nails, manhole covers)"
1302076,Knee,Days of restricted activity only,1,0,"Sprain, strains",Ground
1302076,Chest,Days of restricted activity only,1,0,"Fracture, chip","Stairs, steps"
1302112,Finger(s),Days away AND restricted activity,1,2,Burn or scald (heat),"Metal NEC (pipe, wire, nails, manhole covers)"
1302123,Back,Days of restricted activity only,1,0,"Sprain, strains",Bodily motion
1302188,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
1302188,"Head, NEC","Death, fatal",1,0,"Unclassified, not determined","Metal NEC (pipe, wire, nails, manhole covers)"
1302208,Multiple parts,Non-employee fatal & nonfatal cases,1,0,Multiple injuries,"Miscellaneous, NEC"
1302216,Ankle,Days away AND restricted activity,1,64,"Fracture, chip","Stairs, steps"
1302217,Shoulder(s),Days away from work only,1,28,Dislocation,Metal covers and guards
1302217,Multiple parts,Days away from work only,1,1,"Contusion, bruise","Highway ore carriers, other large trucks, buses"
1302217,Chest,Days away AND restricted activity,1,32,"Fracture, chip","Caving rock, coal, ore, waste"
1302248,Chest,Days of restricted activity only,1,0,"Fracture, chip",Ground
1302290,Lower leg,Days away from work only,1,126,"Fracture, chip","Scaffolds, staging, etc."
1302297,Wrist,Days of restricted activity only,1,0,"Sprain, strains",Metal covers and guards
1302297,Finger(s),Days of restricted activity only,1,0,"Fracture, chip","Axe, hammer, sledge"
1302297,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1302297,Finger(s),Days away from work only,1,3,Crushing,"Axe, hammer, sledge"
1302297,"Leg, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Power saw
1302297,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Axe, hammer, sledge"
1302297,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Pulverized mineral
1302297,Foot (not ankle or toes),Days of restricted activity only,1,0,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
1302297,Back,Days away AND restricted activity,1,2,"Unclassified, not determined",Bodily motion
1302300,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Knife
1302315,Finger(s),Days of restricted activity only,1,0,Crushing,"Metal NEC (pipe, wire, nails, manhole covers)"
1302346,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1302489,Ankle,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Ground
1400034,Thigh,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1400034,Hand,Days of restricted activity only,1,0,"Contusion, bruise","Broken rock, coal, ore, waste"
1400034,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Hand tools not powered NEC
1400034,Lower leg,Days of restricted activity only,1,0,"Fracture, chip","Milling, cleaning plant, & breaker machines"
1400034,Multiple parts,Days away from work only,1,16,"Burn, chemical",Acids and alkalies
1400034,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Contusion, bruise","Axe, hammer, sledge"
1400072,Ankle,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Ground
1400124,Shoulder(s),Days away from work only,1,51,"Sprain, strains",Ground
1400124,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Broken rock, coal, ore, waste"
1400156,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Broken rock, coal, ore, waste"
1400156,"Leg, NEC",Days away from work only,1,4,"Fracture, chip",Ground
1400309,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
1400411,Foot (not ankle or toes),Days away from work only,1,17,"Fracture, chip",Doors
1400411,Finger(s),Days away from work only,1,6,"Cut, laceration, puncture",Knife
1400411,Multiple parts,Days away from work only,1,15,"Unclassified, not determined","Mine floor, bottom, footwall"
1400411,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
1400411,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
1400412,Chest,Days away from work only,1,6,"Fracture, chip",Ground
1400412,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Contusion, bruise",Surface mining machines
1400412,Foot (not ankle or toes),Days away AND restricted activity,1,16,"Fracture, chip",Ground
1400412,Hand,Days away AND restricted activity,1,7,"Cut, laceration, puncture","Abrasive stone or wheel grinder, buffer, polisher, waxer"
1400412,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Metal covers and guards
1400412,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Underground mining machines
1400413,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Ladders NEC
1400413,Knee,Days of restricted activity only,1,0,"Sprain, strains",Ground
1400413,Back,Days of restricted activity only,1,0,"Sprain, strains","Forklifts, stackers, tractors, etc"
1400413,Shoulder(s),Days away from work only,1,146,"Sprain, strains","Barrels, kegs, drums"
1401040,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Crowbar, pry bar"
1401455,Ankle,Days away from work only,1,122,"Fracture, chip",Ground
1401456,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Contusion, bruise","Broken rock, coal, ore, waste"
1401537,Finger(s),Days away from work only,1,39,"Cut, laceration, puncture",Metal covers and guards
1401537,Multiple parts,"Death, fatal",1,0,"Unclassified, not determined","Broken rock, coal, ore, waste"
1401578,Shoulder(s),Non-employee fatal & nonfatal cases,1,0,"Sprain, strains","Working surfaces outside, NEC"
1401587,Knee,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Loose dirt & mud
1401607,Finger(s),Days away from work only,1,4,"Cut, laceration, puncture","Chain hoist, chain blocks"
1401607,Back,Days away AND restricted activity,1,9,"Other injury, NEC",Bodily motion
1401675,Finger(s),"Permanent disability, partial or total",1,4,Amputation or enucleation,"Drums, pulleys, sheaves (not conveyor)"
1401712,Finger(s),Days away from work only,1,1,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1401726,Finger(s),Days away from work only,1,35,"Cut, laceration, puncture",Metal covers and guards
1401787,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
1500001,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Boilers
1500006,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Caving rock, coal, ore, waste"
1500030,Hand,Days away from work only,1,1,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
1500031,Back,Days away from work only,1,4,"Sprain, strains","Highway ore carriers, other large trucks, buses"
1500040,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Pulverized mineral
1500040,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Non-Contact electric arc burn,"Machines NEC, welder, office machines"
1500044,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
1500051,Forearm,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
